Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000230021.10|ENSG00000230021|transcribed_processed_pseudogene|chr1:[586070,827796)/-	26	0.00095	14	0.0005136106831022085
ENSG00000291215.1|ENSG00000291215|lncRNA|chr1:[725884,778688)/-	3	0.00011	1	3.6686477364443466e-05
ENSG00000228794.12|LINC01128|lncRNA|chr1:[825137,859446)/+	11	0.0004	7	0.00025680534155110427
ENSG00000230699.2|ENSG00000230699|lncRNA|chr1:[911434,914948)/+	5	0.00018	3	0.00011005943209333039
ENSG00000272438.1|ENSG00000272438|lncRNA|chr1:[904833,915976)/+	5	0.00018	3	0.00011005943209333039
.	19989	0.73333	2162	0.07931616406192678
ENSG00000187634.13|SAMD11|protein_coding|chr1:[923922,944575)/+	3	0.00011	3	0.00011005943209333039
ENSG00000188976.11|NOC2L|protein_coding|chr1:[944202,959309)/-	14	0.00051	6	0.00022011886418666079
ENSG00000272512.1|ENSG00000272512|lncRNA|chr1:[995965,998051)/-	2	7e-05	2	7.337295472888693e-05
ENSG00000188290.11|HES4|protein_coding|chr1:[998961,1000172)/-	3	0.00011	3	0.00011005943209333039
ENSG00000188157.15|AGRN|protein_coding|chr1:[1020119,1056118)/+	116	0.00426	75	0.00275148580233326
ENSG00000242590.1|ENSG00000242590|lncRNA|chr1:[1055032,1056116)/+	40	0.00147	27	0.0009905348888399736
ENSG00000131591.18|C1orf159|protein_coding|chr1:[1081817,1116361)/-	41	0.0015	28	0.001027221366204417
ENSG00000078808.20|SDF4|protein_coding|chr1:[1216930,1232031)/-	58	0.00213	38	0.0013940861398488518
ENSG00000160087.21|UBE2J2|protein_coding|chr1:[1253908,1273864)/-	46	0.00169	29	0.0010639078435688606
ENSG00000131584.19|ACAP3|protein_coding|chr1:[1292389,1309609)/-	9	0.00033	8	0.00029349181891554773
ENSG00000278073.1|MIR6726|miRNA|chr1:[1296109,1296170)/-	2	7e-05	1	3.6686477364443466e-05
ENSG00000127054.22|INTS11|protein_coding|chr1:[1311584,1324687)/-	20	0.00073	11	0.0004035512510088781
ENSG00000107404.21|DVL1|protein_coding|chr1:[1335275,1349418)/-	15	0.00055	11	0.0004035512510088781
ENSG00000162576.17|MXRA8|protein_coding|chr1:[1352688,1361777)/-	95	0.00349	60	0.002201188641866608
ENSG00000221978.13|CCNL2|protein_coding|chr1:[1385710,1399335)/-	120	0.0044	82	0.0030082911438843642
ENSG00000224870.9|MRPL20-AS1|lncRNA|chr1:[1399514,1402046)/+	4	0.00015	2	7.337295472888693e-05
ENSG00000242485.6|MRPL20|protein_coding|chr1:[1401908,1407293)/-	25	0.00092	16	0.0005869836378310955
ENSG00000215915.10|ATAD3C|protein_coding|chr1:[1449688,1470163)/+	1	4e-05	1	3.6686477364443466e-05
ENSG00000160072.20|ATAD3B|protein_coding|chr1:[1471764,1497848)/+	12	0.00044	7	0.00025680534155110427
ENSG00000160075.12|SSU72|protein_coding|chr1:[1541672,1574863)/-	77	0.00282	54	0.001981069777679947
ENSG00000197530.13|MIB2|protein_coding|chr1:[1615453,1630605)/+	18	0.00066	12	0.00044023772837332157
ENSG00000248333.9|CDK11B|protein_coding|chr1:[1635224,1659012)/-	10	0.00037	6	0.00022011886418666079
ENSG00000189339.12|SLC35E2B|protein_coding|chr1:[1659528,1692795)/-	27	0.00099	20	0.0007337295472888693
ENSG00000008128.23|CDK11A|protein_coding|chr1:[1702378,1724357)/-	4	0.00015	3	0.00011005943209333039
ENSG00000268575.1|ENSG00000268575|lncRNA|chr1:[1702735,1737688)/-	32	0.00117	22	0.0008071025020177562
ENSG00000008130.15|NADK|protein_coding|chr1:[1751231,1780457)/-	38	0.00139	22	0.0008071025020177562
ENSG00000078369.19|GNB1|protein_coding|chr1:[1785284,1892292)/-	458	0.0168	263	0.009648543546848631
ENSG00000182873.5|PRKCZ-AS1|lncRNA|chr1:[2181793,2184389)/-	3	0.00011	2	7.337295472888693e-05
ENSG00000162585.17|FAAP20|protein_coding|chr1:[2184460,2212720)/-	23	0.00084	13	0.0004769242057377651
ENSG00000234396.3|ENSG00000234396|lncRNA|chr1:[2212522,2220738)/+	3	0.00011	2	7.337295472888693e-05
ENSG00000157933.11|SKI|protein_coding|chr1:[2227387,2310213)/+	265	0.00972	164	0.0060165822877687285
ENSG00000116151.14|MORN1|protein_coding|chr1:[2321252,2391707)/-	24	0.00088	15	0.000550297160466652
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	95	0.00349	70	0.0025680534155110425
ENSG00000157911.11|PEX10|protein_coding|chr1:[2403963,2413797)/-	15	0.00055	7	0.00025680534155110427
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	8	0.00029	7	0.00025680534155110427
ENSG00000215912.13|TTC34|protein_coding|chr1:[2636985,2801693)/-	4	0.00015	2	7.337295472888693e-05
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	67	0.00246	40	0.0014674590945777386
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	16	0.00059	11	0.0004035512510088781
ENSG00000116213.16|WRAP73|protein_coding|chr1:[3630766,3652761)/-	6	0.00022	5	0.00018343238682221733
ENSG00000227372.12|TP73-AS1|transcribed_unitary_pseudogene|chr1:[3735510,3747373)/-	1	4e-05	1	3.6686477364443466e-05
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	30	0.0011	22	0.0008071025020177562
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	49	0.0018	37	0.0013573996624844083
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	13	0.00048	9	0.0003301782962799912
ENSG00000236423.8|LINC01134|lncRNA|chr1:[3900346,3917225)/+	4	0.00015	2	7.337295472888693e-05
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	23	0.00084	17	0.000623670115195539
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	24	0.00088	17	0.000623670115195539
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	61	0.00224	42	0.0015408320493066256
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	77	0.00282	49	0.0017976373908577298
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	15	0.00055	8	0.00029349181891554773
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	79	0.0029	58	0.002127815687137721
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	11	0.0004	6	0.00022011886418666079
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	28	0.00103	19	0.0006970430699244259
ENSG00000215788.11|TNFRSF25|protein_coding|chr1:[6460785,6466175)/-	4	0.00015	3	0.00011005943209333039
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	73	0.00268	47	0.001724264436128843
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	66	0.00242	40	0.0014674590945777386
ENSG00000116273.6|PHF13|protein_coding|chr1:[6613730,6624030)/+	17	0.00062	11	0.0004035512510088781
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	98	0.0036	65	0.002384621028688825
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	236	0.00866	142	0.0052094797857509725
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	94	0.00345	64	0.002347934551324382
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	68	0.00249	41	0.0015041455719421821
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	67	0.00246	50	0.0018343238682221733
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	53	0.00194	36	0.0013207131851199648
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	534	0.01959	289	0.010602391958324162
ENSG00000232912.6|RERE-AS1|lncRNA|chr1:[8424644,8435013)/+	4	0.00015	2	7.337295472888693e-05
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	136	0.00499	99	0.0036319612590799033
ENSG00000180758.12|GPR157|protein_coding|chr1:[9100304,9129102)/-	17	0.00062	12	0.00044023772837332157
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	320	0.01174	203	0.007447354904982024
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	18	0.00066	14	0.0005136106831022085
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	107	0.00393	73	0.002678112847604373
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	53	0.00194	35	0.0012840267077555213
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	35	0.00128	25	0.0009171619341110867
ENSG00000188807.13|TMEM201|protein_coding|chr1:[9588910,9614877)/+	4	0.00015	2	7.337295472888693e-05
ENSG00000171608.18|PIK3CD|protein_coding|chr1:[9629888,9729114)/+	10	0.00037	9	0.0003301782962799912
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	113	0.00415	85	0.0031183505759776946
ENSG00000178585.15|CTNNBIP1|protein_coding|chr1:[9848275,9910336)/-	29	0.00106	15	0.000550297160466652
ENSG00000162441.12|LZIC|protein_coding|chr1:[9922112,9943407)/-	24	0.00088	17	0.000623670115195539
