Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000225972.1|MTND1P23|unprocessed_pseudogene|chr1:[629061,629433)/+	14	0.00014	13	0.00013190738072528765
ENSG00000230021.10|ENSG00000230021|transcribed_processed_pseudogene|chr1:[586070,827796)/-	77	0.00078	52	0.0005276295229011506
ENSG00000291215.1|ENSG00000291215|lncRNA|chr1:[725884,778688)/-	6	6e-05	6	6.088032956551738e-05
ENSG00000237491.10|LINC01409|lncRNA|chr1:[778746,810065)/+	10	0.0001	6	6.088032956551738e-05
ENSG00000290784.1|ENSG00000290784|lncRNA|chr1:[800878,817712)/-	9	9e-05	7	7.102705115977028e-05
ENSG00000225880.6|LINC00115|lncRNA|chr1:[824227,827539)/-	4	4e-05	3	3.044016478275869e-05
ENSG00000228794.12|LINC01128|lncRNA|chr1:[825137,859446)/+	30	0.0003	17	0.00017249426710229924
ENSG00000272438.1|ENSG00000272438|lncRNA|chr1:[904833,915976)/+	14	0.00014	8	8.117377275402317e-05
ENSG00000223764.2|LINC02593|lncRNA|chr1:[916864,921016)/-	14	0.00014	10	0.00010146721594252896
ENSG00000187634.13|SAMD11|protein_coding|chr1:[923922,944575)/+	23	0.00023	14	0.00014205410231954055
ENSG00000188976.11|NOC2L|protein_coding|chr1:[944202,959309)/-	75	0.00076	48	0.00048704263652413904
ENSG00000187961.15|KLHL17|protein_coding|chr1:[960583,965719)/+	15	0.00015	10	0.00010146721594252896
ENSG00000187642.10|PERM1|protein_coding|chr1:[975197,982117)/-	2	2e-05	1	1.0146721594252896e-05
.	87402	0.88684	6791	0.06890638634657142
ENSG00000272512.1|ENSG00000272512|lncRNA|chr1:[995965,998051)/-	23	0.00023	16	0.00016234754550804634
ENSG00000188290.11|HES4|protein_coding|chr1:[998961,1000172)/-	15	0.00015	10	0.00010146721594252896
ENSG00000187608.10|ISG15|protein_coding|chr1:[1001137,1014540)/+	49	0.0005	35	0.0003551352557988514
ENSG00000224969.1|ENSG00000224969|lncRNA|chr1:[1011996,1013193)/-	3	3e-05	2	2.0293443188505792e-05
ENSG00000188157.15|AGRN|protein_coding|chr1:[1020119,1056118)/+	498	0.00505	327	0.0033179779613206973
ENSG00000242590.1|ENSG00000242590|lncRNA|chr1:[1055032,1056116)/+	116	0.00118	77	0.000781297562757473
ENSG00000131591.18|C1orf159|protein_coding|chr1:[1081817,1116361)/-	155	0.00157	106	0.001075552488990807
ENSG00000078808.20|SDF4|protein_coding|chr1:[1216930,1232031)/-	370	0.00375	258	0.0026178541713172475
ENSG00000176022.7|B3GALT6|protein_coding|chr1:[1232236,1235041)/+	50	0.00051	34	0.0003449885342045985
ENSG00000184163.3|C1QTNF12|protein_coding|chr1:[1242445,1246722)/-	5	5e-05	3	3.044016478275869e-05
ENSG00000260179.1|ENSG00000260179|lncRNA|chr1:[1249776,1251334)/-	4	4e-05	4	4.0586886377011584e-05
ENSG00000160087.21|UBE2J2|protein_coding|chr1:[1253908,1273864)/-	192	0.00195	133	0.0013495139720356352
ENSG00000230415.1|LINC01786|lncRNA|chr1:[1275222,1280420)/+	16	0.00016	8	8.117377275402317e-05
ENSG00000162572.21|SCNN1D|protein_coding|chr1:[1280435,1292029)/+	19	0.00019	14	0.00014205410231954055
ENSG00000131584.19|ACAP3|protein_coding|chr1:[1292389,1309609)/-	145	0.00147	97	0.000984231994642531
ENSG00000169972.13|PUSL1|protein_coding|chr1:[1308596,1311677)/+	14	0.00014	9	9.132049434827607e-05
ENSG00000127054.22|INTS11|protein_coding|chr1:[1311584,1324687)/-	130	0.00132	89	0.0009030582218885078
ENSG00000240731.1|ENSG00000240731|lncRNA|chr1:[1317580,1318689)/-	37	0.00038	29	0.000294254926233334
ENSG00000224051.7|CPTP|protein_coding|chr1:[1324755,1328896)/+	24	0.00024	17	0.00017249426710229924
ENSG00000107404.21|DVL1|protein_coding|chr1:[1335275,1349418)/-	98	0.00099	64	0.0006493901820321853
ENSG00000162576.17|MXRA8|protein_coding|chr1:[1352688,1361777)/-	492	0.00499	327	0.0033179779613206973
ENSG00000175756.14|AURKAIP1|protein_coding|chr1:[1373729,1375207)/-	42	0.00043	26	0.0002638147614505753
ENSG00000221978.13|CCNL2|protein_coding|chr1:[1385710,1399335)/-	690	0.007	469	0.004758812427704609
ENSG00000224870.9|MRPL20-AS1|lncRNA|chr1:[1399514,1402046)/+	29	0.00029	16	0.00016234754550804634
ENSG00000242485.6|MRPL20|protein_coding|chr1:[1401908,1407293)/-	116	0.00118	78	0.000791444284351726
ENSG00000272455.1|MRPL20-DT|lncRNA|chr1:[1409095,1410618)/+	2	2e-05	2	2.0293443188505792e-05
ENSG00000160072.20|ATAD3B|protein_coding|chr1:[1471764,1497848)/+	113	0.00115	70	0.0007102705115977028
ENSG00000197785.14|ATAD3A|protein_coding|chr1:[1512161,1534685)/+	45	0.00046	29	0.000294254926233334
ENSG00000205090.9|TMEM240|protein_coding|chr1:[1534777,1540624)/-	8	8e-05	4	4.0586886377011584e-05
ENSG00000160075.12|SSU72|protein_coding|chr1:[1541672,1574863)/-	422	0.00428	259	0.0026280008929115005
ENSG00000272106.1|ENSG00000272106|lncRNA|chr1:[1613757,1615795)/-	10	0.0001	8	8.117377275402317e-05
ENSG00000197530.13|MIB2|protein_coding|chr1:[1615453,1630605)/+	97	0.00098	62	0.0006290967388436796
ENSG00000248333.9|CDK11B|protein_coding|chr1:[1635224,1659012)/-	28	0.00028	20	0.00020293443188505793
ENSG00000189339.12|SLC35E2B|protein_coding|chr1:[1659528,1692795)/-	181	0.00184	123	0.0012480467560931064
ENSG00000008128.23|CDK11A|protein_coding|chr1:[1702378,1724357)/-	25	0.00025	18	0.00018264098869655215
ENSG00000268575.1|ENSG00000268575|lncRNA|chr1:[1702735,1737688)/-	107	0.00109	80	0.0008117377275402317
ENSG00000290854.1|ENSG00000290854|lncRNA|chr1:[1724837,1745992)/-	90	0.00091	66	0.0006696836252206912
ENSG00000008130.15|NADK|protein_coding|chr1:[1751231,1780457)/-	156	0.00158	96	0.0009740852730482781
ENSG00000078369.19|GNB1|protein_coding|chr1:[1785284,1892292)/-	2709	0.02749	1648	0.016721797187328774
ENSG00000142609.20|CFAP74|protein_coding|chr1:[1921950,2003837)/-	7	7e-05	5	5.073360797126448e-05
ENSG00000067606.17|PRKCZ|protein_coding|chr1:[2050410,2185395)/+	7	7e-05	4	4.0586886377011584e-05
ENSG00000182873.5|PRKCZ-AS1|lncRNA|chr1:[2181793,2184389)/-	7	7e-05	5	5.073360797126448e-05
ENSG00000162585.17|FAAP20|protein_coding|chr1:[2184460,2212720)/-	98	0.00099	62	0.0006290967388436796
ENSG00000234396.3|ENSG00000234396|lncRNA|chr1:[2212522,2220738)/+	22	0.00022	13	0.00013190738072528765
ENSG00000157933.11|SKI|protein_coding|chr1:[2227387,2310213)/+	1397	0.01417	930	0.009436451082655194
ENSG00000287356.1|ENSG00000287356|lncRNA|chr1:[2315039,2323085)/+	5	5e-05	2	2.0293443188505792e-05
ENSG00000116151.14|MORN1|protein_coding|chr1:[2321252,2391707)/-	143	0.00145	98	0.0009943787162367838
ENSG00000272420.1|ENSG00000272420|lncRNA|chr1:[2363060,2363628)/-	4	4e-05	2	2.0293443188505792e-05
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	558	0.00566	369	0.003744140268279319
ENSG00000157911.11|PEX10|protein_coding|chr1:[2403963,2413797)/-	61	0.00062	41	0.0004160155853643688
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	52	0.00053	35	0.0003551352557988514
ENSG00000272449.3|ENSG00000272449|lncRNA|chr1:[2530063,2547471)/+	13	0.00013	10	0.00010146721594252896
ENSG00000238164.6|TNFRSF14-AS1|lncRNA|chr1:[2549919,2557031)/-	1	1e-05	1	1.0146721594252896e-05
ENSG00000157870.17|PRXL2B|protein_coding|chr1:[2586490,2591469)/+	25	0.00025	18	0.00018264098869655215
ENSG00000215912.13|TTC34|protein_coding|chr1:[2636985,2801693)/-	7	7e-05	7	7.102705115977028e-05
ENSG00000142611.17|PRDM16|protein_coding|chr1:[3069167,3438621)/+	6	6e-05	4	4.0586886377011584e-05
ENSG00000287828.1|ENSG00000287828|lncRNA|chr1:[3313051,3323149)/-	2	2e-05	1	1.0146721594252896e-05
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	459	0.00466	303	0.0030744566430586278
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	181	0.00184	122	0.0012379000344988533
ENSG00000116213.16|WRAP73|protein_coding|chr1:[3630766,3652761)/-	42	0.00043	30	0.0003044016478275869
ENSG00000078900.15|TP73|protein_coding|chr1:[3652515,3736201)/+	1	1e-05	1	1.0146721594252896e-05
ENSG00000162592.10|CCDC27|protein_coding|chr1:[3746459,3771645)/+	2	2e-05	2	2.0293443188505792e-05
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	130	0.00132	93	0.0009436451082655194
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	337	0.00342	213	0.002161251699575867
ENSG00000169598.17|DFFB|protein_coding|chr1:[3857266,3885429)/+	104	0.00106	67	0.0006798303468149441
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	104	0.00106	62	0.0006290967388436796
ENSG00000236423.8|LINC01134|lncRNA|chr1:[3900346,3917225)/+	11	0.00011	8	8.117377275402317e-05
ENSG00000284668.2|LINC02780|lncRNA|chr1:[3976132,4012704)/+	3	3e-05	3	3.044016478275869e-05
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	162	0.00164	109	0.0011059926537735658
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	129	0.00131	83	0.0008421778923229904
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	377	0.00383	254	0.0025772672849402357
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	418	0.00424	279	0.0028309353247965583
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	98	0.00099	64	0.0006493901820321853
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	447	0.00454	314	0.0031860705805954095
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	36	0.00037	26	0.0002638147614505753
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	154	0.00156	101	0.0010248188810195425
ENSG00000187017.18|ESPN|protein_coding|chr1:[6424775,6461367)/+	2	2e-05	2	2.0293443188505792e-05
ENSG00000215788.11|TNFRSF25|protein_coding|chr1:[6460785,6466175)/-	12	0.00012	9	9.132049434827607e-05
ENSG00000171680.23|PLEKHG5|protein_coding|chr1:[6467121,6520074)/-	62	0.00063	32	0.0003246950910160927
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	453	0.0046	303	0.0030744566430586278
ENSG00000204859.13|ZBTB48|protein_coding|chr1:[6579993,6589280)/+	70	0.00071	43	0.00043630902855287454
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	306	0.0031	208	0.0021105180916046024
ENSG00000116273.6|PHF13|protein_coding|chr1:[6613730,6624030)/+	82	0.00083	56	0.0005682164092781622
ENSG00000041988.16|THAP3|protein_coding|chr1:[6624867,6635586)/+	36	0.00037	20	0.00020293443188505793
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	564	0.00572	378	0.003835460762627595
ENSG00000237436.1|CAMTA1-DT|lncRNA|chr1:[6783891,6784843)/-	3	3e-05	3	3.044016478275869e-05
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	1278	0.01297	862	0.008746474014245997
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	625	0.00634	425	0.004312356677557481
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	310	0.00315	219	0.0022221320291413845
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	447	0.00454	289	0.0029324025407390874
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	322	0.00327	210	0.0021308115347931085
ENSG00000238290.1|ERRFI1-DT|lncRNA|chr1:[8026737,8122702)/+	33	0.00033	21	0.00021308115347931083
ENSG00000162426.16|SLC45A1|protein_coding|chr1:[8318113,8344167)/+	6	6e-05	4	4.0586886377011584e-05
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	3231	0.03278	1765	0.01790896361385636
ENSG00000232912.6|RERE-AS1|lncRNA|chr1:[8424644,8435013)/+	5	5e-05	5	5.073360797126448e-05
SNORD128|SNORD128|snoRNA|chr1:[8494799,8494913)/-	7	7e-05	5	5.073360797126448e-05
ENSG00000234619.1|RPL7P11|processed_pseudogene|chr1:[8750429,8751087)/+	1	1e-05	1	1.0146721594252896e-05
ENSG00000224315.2|RPL7P7|processed_pseudogene|chr1:[8786210,8786913)/-	2	2e-05	2	2.0293443188505792e-05
ENSG00000222511.2|Y_RNA|misc_RNA|chr1:[8796570,8796673)/-	6	6e-05	4	4.0586886377011584e-05
ENSG00000228423.2|ENSG00000228423|lncRNA|chr1:[8805859,8807051)/-	14	0.00014	8	8.117377275402317e-05
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	683	0.00693	450	0.004566024717413804
ENSG00000274258.1|MIR6728|miRNA|chr1:[8866501,8866590)/-	8	8e-05	7	7.102705115977028e-05
ENSG00000197241.4|SLC2A7|protein_coding|chr1:[9002972,9026423)/-	3	3e-05	2	2.0293443188505792e-05
ENSG00000142583.18|SLC2A5|protein_coding|chr1:[9035105,9088478)/-	27	0.00027	16	0.00016234754550804634
ENSG00000180758.12|GPR157|protein_coding|chr1:[9100304,9129102)/-	71	0.00072	46	0.0004667491933356333
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	1467	0.01489	954	0.009679972400917263
ENSG00000284357.1|MIR34A|miRNA|chr1:[9151667,9151777)/-	18	0.00018	13	0.00013190738072528765
ENSG00000289914.1|ENSG00000289914|lncRNA|chr1:[9162321,9162945)/-	26	0.00026	22	0.00022322787507356374
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	130	0.00132	84	0.0008523246139172433
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	568	0.00576	372	0.0037745804330620776
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	259	0.00263	166	0.0016843557846459808
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	221	0.00224	155	0.001572741847109199
ENSG00000188807.13|TMEM201|protein_coding|chr1:[9588910,9614877)/+	26	0.00026	16	0.00016234754550804634
ENSG00000171608.18|PIK3CD|protein_coding|chr1:[9629888,9729114)/+	134	0.00136	83	0.0008421778923229904
ENSG00000231789.4|PIK3CD-AS2|lncRNA|chr1:[9672404,9687583)/-	14	0.00014	10	0.00010146721594252896
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	875	0.00888	579	0.005874951803072427
ENSG00000178585.15|CTNNBIP1|protein_coding|chr1:[9848275,9910336)/-	168	0.0017	112	0.0011364328185563244
ENSG00000162441.12|LZIC|protein_coding|chr1:[9922112,9943407)/-	170	0.00172	111	0.0011262860969620716
ENSG00000173614.14|NMNAT1|protein_coding|chr1:[9943427,9985501)/+	127	0.00129	90	0.0009132049434827607
ENSG00000228150.1|ENSG00000228150|lncRNA|chr1:[9942922,9949974)/+	21	0.00021	15	0.00015220082391379346
ENSG00000202415.1|RN7SKP269|misc_RNA|chr1:[9947317,9947636)/+	1	1e-05	1	1.0146721594252896e-05
ENSG00000283611.2|TMEM274P|unitary_pseudogene|chr1:[9950571,9960787)/-	6	6e-05	4	4.0586886377011584e-05
ENSG00000241326.1|ENSG00000241326|lncRNA|chr1:[9983140,9984568)/+	17	0.00017	13	0.00013190738072528765
ENSG00000130939.20|UBE4B|protein_coding|chr1:[10032831,10181239)/+	1521	0.01543	1015	0.01029892241816669
ENSG00000233623.2|PGAM1P11|processed_pseudogene|chr1:[10058670,10059648)/+	5	5e-05	3	3.044016478275869e-05
ENSG00000054523.20|KIF1B|protein_coding|chr1:[10210569,10381603)/+	1653	0.01677	1077	0.01092801915701037
ENSG00000264881.1|ENSG00000264881|miRNA|chr1:[10227717,10227803)/+	2	2e-05	1	1.0146721594252896e-05
ENSG00000264501.2|RN7SL731P|misc_RNA|chr1:[10306464,10306757)/+	9	9e-05	8	8.117377275402317e-05
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	490	0.00497	330	0.003348418126103456
ENSG00000175279.22|CENPS|protein_coding|chr1:[10430432,10442808)/+	33	0.00033	26	0.0002638147614505753
ENSG00000251503.8|CENPS-CORT|protein_coding|chr1:[10430101,10452153)/+	17	0.00017	11	0.00011161393753678187
ENSG00000241563.4|CORT|protein_coding|chr1:[10450030,10451998)/+	6	6e-05	3	3.044016478275869e-05
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	238	0.00241	158	0.0016031820118919578
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	843	0.00855	537	0.005448789496113805
ENSG00000130940.15|CASZ1|protein_coding|chr1:[10636603,10796650)/-	9	9e-05	6	6.088032956551738e-05
ENSG00000175262.15|C1orf127|protein_coding|chr1:[10946470,10982076)/-	3	3e-05	2	2.0293443188505792e-05
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	505	0.00512	334	0.0033890050124804677
ENSG00000009724.18|MASP2|protein_coding|chr1:[11022008,11047239)/-	5	5e-05	3	3.044016478275869e-05
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	85	0.00086	58	0.000588509852466668
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	205	0.00208	138	0.0014002475800068998
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	984	0.00998	665	0.006747569860178176
ENSG00000120942.14|UBIAD1|protein_coding|chr1:[11273197,11296049)/+	61	0.00062	40	0.00040586886377011586
ENSG00000284646.1|ENSG00000284646|lncRNA|chr1:[11311733,11319093)/-	1	1e-05	1	1.0146721594252896e-05
ENSG00000116661.11|FBXO2|protein_coding|chr1:[11637017,11655785)/-	5	5e-05	3	3.044016478275869e-05
ENSG00000132879.14|FBXO44|protein_coding|chr1:[11654374,11663327)/+	30	0.0003	22	0.00022322787507356374
ENSG00000116663.11|FBXO6|protein_coding|chr1:[11664199,11674354)/+	20	0.0002	14	0.00014205410231954055
ENSG00000116670.16|MAD2L2|protein_coding|chr1:[11658917,11691811)/-	29	0.00029	16	0.00016234754550804634
ENSG00000177674.16|AGTRAP|protein_coding|chr1:[11736083,11754802)/+	53	0.00054	39	0.000395722142175863
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	197	0.002	134	0.0013596606936298883
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	438	0.00444	288	0.0029222558191448343
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	2630	0.02669	1635	0.016589889806603485
ENSG00000285646.2|ENSG00000285646|lncRNA|chr1:[11907939,11914298)/+	84	0.00085	54	0.0005479229660896565
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	164	0.00166	102	0.0010349656026137956
ENSG00000116685.16|KIAA2013|protein_coding|chr1:[11919590,11926428)/-	42	0.00043	28	0.0002841082046390811
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	736	0.00747	484	0.004911013251618402
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	415	0.00421	276	0.0028004951600137996
ENSG00000116691.11|MIIP|protein_coding|chr1:[12019465,12032045)/+	14	0.00014	11	0.00011161393753678187
ENSG00000120949.15|TNFRSF8|protein_coding|chr1:[12063302,12144207)/+	9	9e-05	6	6.088032956551738e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	2642	0.02681	1599	0.016224607829210383
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	2511	0.02548	1486	0.015078028289059804
ENSG00000221340.1|RNU6ATAC18P|snRNA|chr1:[12569971,12570072)/-	5	5e-05	5	5.073360797126448e-05
ENSG00000272482.2|ENSG00000272482|lncRNA|chr1:[12618899,12619980)/-	24	0.00024	15	0.00015220082391379346
ENSG00000204518.3|AADACL4|protein_coding|chr1:[12644084,12667076)/+	26	0.00026	16	0.00016234754550804634
ENSG00000162493.17|PDPN|protein_coding|chr1:[13583464,13617957)/+	3	3e-05	2	2.0293443188505792e-05
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	1166	0.01183	745	0.007559307587718408
ENSG00000289380.1|ENSG00000289380|lncRNA|chr1:[13757777,13758465)/+	5	5e-05	4	4.0586886377011584e-05
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	754	0.00765	486	0.004931306694806908
ENSG00000175147.13|TMEM51-AS1|lncRNA|chr1:[15111814,15153618)/-	3	3e-05	3	3.044016478275869e-05
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	109	0.00111	72	0.0007305639547862086
ENSG00000142621.21|FHAD1|protein_coding|chr1:[15236520,15400283)/+	13	0.00013	10	0.00010146721594252896
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	117	0.00119	72	0.0007305639547862086
ENSG00000215704.10|CELA2B|protein_coding|chr1:[15465908,15491395)/+	3	3e-05	2	2.0293443188505792e-05
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	109	0.00111	71	0.0007204172331919557
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	556	0.00564	375	0.0038050205978448362
