Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000230021.10|ENSG00000230021|transcribed_processed_pseudogene|chr1:[586070,827796)/-	39	0.00038	31	0.00030384114009036824
ENSG00000290784.1|ENSG00000290784|lncRNA|chr1:[800878,817712)/-	4	4e-05	4	3.920530839875719e-05
ENSG00000228794.12|LINC01128|lncRNA|chr1:[825137,859446)/+	31	0.0003	17	0.00016662256069471806
ENSG00000272438.1|ENSG00000272438|lncRNA|chr1:[904833,915976)/+	5	5e-05	3	2.9403981299067892e-05
ENSG00000223764.2|LINC02593|lncRNA|chr1:[916864,921016)/-	14	0.00014	11	0.00010781459809658228
.	52869	0.51819	6994	0.06855048173522695
ENSG00000188976.11|NOC2L|protein_coding|chr1:[944202,959309)/-	28	0.00027	18	0.00017642388779440737
ENSG00000187634.13|SAMD11|protein_coding|chr1:[923922,944575)/+	4	4e-05	3	2.9403981299067892e-05
ENSG00000188290.11|HES4|protein_coding|chr1:[998961,1000172)/-	2	2e-05	1	9.801327099689297e-06
ENSG00000187608.10|ISG15|protein_coding|chr1:[1001137,1014540)/+	24	0.00024	15	0.00014701990649533948
ENSG00000188157.15|AGRN|protein_coding|chr1:[1020119,1056118)/+	274	0.00269	176	0.0017250335695453165
ENSG00000242590.1|ENSG00000242590|lncRNA|chr1:[1055032,1056116)/+	49	0.00048	33	0.00032344379428974685
ENSG00000131591.18|C1orf159|protein_coding|chr1:[1081817,1116361)/-	66	0.00065	48	0.0004704637007850863
ENSG00000078808.20|SDF4|protein_coding|chr1:[1216930,1232031)/-	148	0.00145	104	0.001019338018367687
ENSG00000176022.7|B3GALT6|protein_coding|chr1:[1232236,1235041)/+	46	0.00045	26	0.00025483450459192175
ENSG00000260179.1|ENSG00000260179|lncRNA|chr1:[1249776,1251334)/-	2	2e-05	2	1.9602654199378595e-05
ENSG00000160087.21|UBE2J2|protein_coding|chr1:[1253908,1273864)/-	87	0.00085	60	0.0005880796259813579
ENSG00000131584.19|ACAP3|protein_coding|chr1:[1292389,1309609)/-	51	0.0005	35	0.0003430464484891254
ENSG00000278073.1|MIR6726|miRNA|chr1:[1296109,1296170)/-	2	2e-05	1	9.801327099689297e-06
ENSG00000127054.22|INTS11|protein_coding|chr1:[1311584,1324687)/-	36	0.00035	22	0.00021562919619316456
ENSG00000240731.1|ENSG00000240731|lncRNA|chr1:[1317580,1318689)/-	17	0.00017	13	0.00012741725229596087
ENSG00000107404.21|DVL1|protein_coding|chr1:[1335275,1349418)/-	44	0.00043	33	0.00032344379428974685
ENSG00000162576.17|MXRA8|protein_coding|chr1:[1352688,1361777)/-	256	0.00251	164	0.001607417644349045
ENSG00000221978.13|CCNL2|protein_coding|chr1:[1385710,1399335)/-	259	0.00254	168	0.001646622952747802
ENSG00000242485.6|MRPL20|protein_coding|chr1:[1401908,1407293)/-	50	0.00049	31	0.00030384114009036824
ENSG00000215915.10|ATAD3C|protein_coding|chr1:[1449688,1470163)/+	2	2e-05	2	1.9602654199378595e-05
ENSG00000160072.20|ATAD3B|protein_coding|chr1:[1471764,1497848)/+	39	0.00038	27	0.000264635831691611
ENSG00000197785.14|ATAD3A|protein_coding|chr1:[1512161,1534685)/+	9	9e-05	8	7.841061679751438e-05
ENSG00000160075.12|SSU72|protein_coding|chr1:[1541672,1574863)/-	170	0.00167	106	0.0010389406725670655
ENSG00000197530.13|MIB2|protein_coding|chr1:[1615453,1630605)/+	47	0.00046	33	0.00032344379428974685
ENSG00000248333.9|CDK11B|protein_coding|chr1:[1635224,1659012)/-	28	0.00027	18	0.00017642388779440737
ENSG00000189339.12|SLC35E2B|protein_coding|chr1:[1659528,1692795)/-	61	0.0006	41	0.00040185441108726123
ENSG00000008128.23|CDK11A|protein_coding|chr1:[1702378,1724357)/-	9	9e-05	9	8.821194389720368e-05
ENSG00000268575.1|ENSG00000268575|lncRNA|chr1:[1702735,1737688)/-	37	0.00036	28	0.00027443715879130036
ENSG00000290854.1|ENSG00000290854|lncRNA|chr1:[1724837,1745992)/-	34	0.00033	22	0.00021562919619316456
ENSG00000008130.15|NADK|protein_coding|chr1:[1751231,1780457)/-	62	0.00061	41	0.00040185441108726123
ENSG00000078369.19|GNB1|protein_coding|chr1:[1785284,1892292)/-	1193	0.01169	758	0.007429405941564488
ENSG00000142609.20|CFAP74|protein_coding|chr1:[1921950,2003837)/-	1	1e-05	1	9.801327099689297e-06
ENSG00000162585.17|FAAP20|protein_coding|chr1:[2184460,2212720)/-	50	0.00049	30	0.00029403981299067896
ENSG00000234396.3|ENSG00000234396|lncRNA|chr1:[2212522,2220738)/+	6	6e-05	3	2.9403981299067892e-05
ENSG00000157933.11|SKI|protein_coding|chr1:[2227387,2310213)/+	696	0.00682	435	0.004263577288364844
ENSG00000116151.14|MORN1|protein_coding|chr1:[2321252,2391707)/-	62	0.00061	45	0.0004410597194860184
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	247	0.00242	170	0.0016662256069471806
ENSG00000157911.11|PEX10|protein_coding|chr1:[2403963,2413797)/-	21	0.00021	12	0.00011761592519627157
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	34	0.00033	23	0.00022543052329285386
ENSG00000272449.3|ENSG00000272449|lncRNA|chr1:[2530063,2547471)/+	8	8e-05	5	4.900663549844649e-05
ENSG00000225931.3|ENSG00000225931|TEC|chr1:[2566409,2569888)/+	5	5e-05	2	1.9602654199378595e-05
ENSG00000157870.17|PRXL2B|protein_coding|chr1:[2586490,2591469)/+	10	0.0001	8	7.841061679751438e-05
ENSG00000142606.16|MMEL1|protein_coding|chr1:[2590638,2633016)/-	3	3e-05	3	2.9403981299067892e-05
ENSG00000215912.13|TTC34|protein_coding|chr1:[2636985,2801693)/-	4	4e-05	2	1.9602654199378595e-05
ENSG00000142611.17|PRDM16|protein_coding|chr1:[3069167,3438621)/+	4	4e-05	3	2.9403981299067892e-05
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	227	0.00222	146	0.0014309937565546375
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	85	0.00083	56	0.0005488743175826007
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	67	0.00066	43	0.00042145706528663984
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	146	0.00143	95	0.0009311260744704833
ENSG00000169598.17|DFFB|protein_coding|chr1:[3857266,3885429)/+	40	0.00039	23	0.00022543052329285386
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	43	0.00042	25	0.00024503317749223247
ENSG00000196581.11|AJAP1|protein_coding|chr1:[4654608,4792534)/+	3	3e-05	2	1.9602654199378595e-05
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	81	0.00079	54	0.000529271663383222
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	86	0.00084	51	0.0004998676820841542
ENSG00000116254.18|CHD5|protein_coding|chr1:[6101786,6180321)/-	3	3e-05	3	2.9403981299067892e-05
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	143	0.0014	102	0.0009997353641683084
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	160	0.00157	112	0.0010977486351652014
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	30	0.00029	22	0.00021562919619316456
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	264	0.00259	172	0.0016858282611465593
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	41	0.0004	25	0.00024503317749223247
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	67	0.00066	43	0.00042145706528663984
ENSG00000215788.11|TNFRSF25|protein_coding|chr1:[6460785,6466175)/-	10	0.0001	6	5.8807962598135785e-05
ENSG00000171680.23|PLEKHG5|protein_coding|chr1:[6467121,6520074)/-	23	0.00023	17	0.00016662256069471806
